Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A10063B_001,SE_A10063B_002,SE_A10063B_003,SE_A10063B_004,SE_A10063B_005,SE_A10063B_006,SE_A10063B_007,SE_A10056B_001,SE_A10056B_002,SE_A10056B_003,SE_A10056B_004,SE_A10056B_005,SE_A10056B_006,SE_A10056B_007,SE_A18001_001,SE_A18001_002,SE_A18001_003,SE_A18001_004,SE_A18001_005,SE_A18001_006,SE_A18001_007,SE_A18001_008,SE_A18001_009,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,SE_A18009_001,SE_A18003_001,SE_A10038_001,SE_A10038_002,SE_A10038_003,SE_A10038_004,SE_A10038_005,SE_A10038_006,SE_A10038_007,SE_A10038_008,SE_A10038_009,SE_A10039B_001,SE_A10039B_002,SE_A10039B_003,SE_A10039B_004,SE_A10039B_005,SE_A10039B_006,SE_A10039B_007,SE_A10039B_008,SE_A10039B_009,SE_A10039B_010,SE_A10039B_011,SE_A10039B_012,SE_A10039B_013,SE_A10039B_014,SE_A10039B_015,SE_A10039B_016,SE_A10039B_017,SE_A10039B_018,SE_A10039B_019,SE_A10039B_020,SE_A10039B_021,SE_A10039B_022,SE_A10039B_023,SE_A10014_001,SE_A10014_002,SE_A10014_003,SE_A18007_001,SE_A18007_002,SE_A18007_003,SE_A18007_004,SE_A18007_005,SE_A18007_006,SE_A18007_007
60371031023,"Block Group 3, Census Tract 1031.02, Los Angeles County, California","Block Group 3, Census Tract 1031.02, Los Angeles County, California",CA,150,0,ACSSF,27211,,,,,6,37,,,,103102,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371031023,,,262887,0,1177,1177,11595.92,0.101501242,,,,,,,,105,28,63,14,0,0,0,105,0,0,26,0,13,0,28,38,105,0,87,18,0,0,1741,22.29999924,105,0,0,26,0,13,28,38,0,,,,,,,,,,,,,,,,,,,,,,,,356,14,342,,,,,,,
60371031024,"Block Group 4, Census Tract 1031.02, Los Angeles County, California","Block Group 4, Census Tract 1031.02, Los Angeles County, California",CA,150,0,ACSSF,27212,,,,,6,37,,,,103102,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371031024,,,163029,0,759,759,12057.98,0.062945851,,,,,,,,150,45,51,54,0,0,0,140,62,45,0,0,0,0,33,0,150,0,50,82,8,10,324,32.29999924,150,62,45,0,0,0,33,0,10,,,,,,,,,,,,,,,,,,,,,,,,276,8,268,,,,,,,
60371031025,"Block Group 5, Census Tract 1031.02, Los Angeles County, California","Block Group 5, Census Tract 1031.02, Los Angeles County, California",CA,150,0,ACSSF,27213,,,,,6,37,,,,103102,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371031025,,,323450,0,1009,1009,8079.449,0.124884749,,,,,,,,87,56,22,0,9,0,0,87,0,0,0,0,9,10,31,37,87,0,21,9,57,0,1895,50,87,0,0,0,0,19,31,37,0,,,,,,,,,,,,,,,,,,,,,,,,398,9,389,,,,,,,
60371032001,"Block Group 1, Census Tract 1032, Los Angeles County, California","Block Group 1, Census Tract 1032, Los Angeles County, California",CA,150,0,ACSSF,27214,,,,,6,37,,,,103200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371032001,,,4121931,0,2388,2388,1500.484,1.591486524,,,,,,,,156,143,0,0,0,13,0,156,0,13,0,0,14,35,0,94,156,0,48,94,14,0,2001,31.89999962,156,0,0,13,0,49,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,683,56,627,,,,,,,
60371032002,"Block Group 2, Census Tract 1032, Los Angeles County, California","Block Group 2, Census Tract 1032, Los Angeles County, California",CA,150,0,ACSSF,27215,,,,,6,37,,,,103200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371032002,,,2782088,0,2343,2343,2181.219,1.074170228,,,,,,,,159,77,82,0,0,0,0,105,0,0,0,0,0,23,0,82,159,0,91,14,0,54,2001,20.10000038,159,0,0,0,0,23,0,82,54,,,,,,,,,,,,,,,,,,,,,,,,790,44,746,,,,,,,
60371032003,"Block Group 3, Census Tract 1032, Los Angeles County, California","Block Group 3, Census Tract 1032, Los Angeles County, California",CA,150,0,ACSSF,27216,,,,,6,37,,,,103200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371032003,,,512690,0,2441,2441,12331.35,0.197950724,,,,,,,,417,205,147,38,14,13,0,417,0,52,36,182,68,54,25,0,417,53,40,186,138,0,940,45.20000076,417,0,39,49,182,122,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,798,26,772,,,,,,,
60371033001,"Block Group 1, Census Tract 1033, Los Angeles County, California","Block Group 1, Census Tract 1033, Los Angeles County, California",CA,150,0,ACSSF,27217,,,,,6,37,,,,103300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371033001,,,2870407,0,1595,1595,1439.179,1.108270386,,,,,,,,38,12,18,0,8,0,0,12,0,0,0,0,0,0,0,12,38,0,12,0,0,26,2001,,38,0,0,0,0,0,0,12,26,,,,,,,,,,,,,,,,,,,,,,,,604,11,593,,,,,,,
60371033002,"Block Group 2, Census Tract 1033, Los Angeles County, California","Block Group 2, Census Tract 1033, Los Angeles County, California",CA,150,0,ACSSF,27218,,,,,6,37,,,,103300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371033002,,,3271623,0,1737,1737,1375.1,1.263180756,,,,,,,,152,94,58,0,0,0,0,144,0,0,17,0,9,33,57,28,152,0,35,64,45,8,1614,40.40000153,152,0,0,17,0,42,57,28,8,,,,,,,,,,,,,,,,,,,,,,,,702,19,683,,,,,,,
60371034001,"Block Group 1, Census Tract 1034, Los Angeles County, California","Block Group 1, Census Tract 1034, Los Angeles County, California",CA,150,0,ACSSF,27219,,,,,6,37,,,,103400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371034001,,,341481,0,1659,1659,12582.81,0.131846557,,,,,,,,255,81,81,67,26,0,0,255,0,16,0,138,64,13,24,0,255,0,132,39,84,0,887,28.29999924,255,0,0,16,138,77,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,535,0,535,,,,,,,
60371034002,"Block Group 2, Census Tract 1034, Los Angeles County, California","Block Group 2, Census Tract 1034, Los Angeles County, California",CA,150,0,ACSSF,27220,,,,,6,37,,,,103400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371034002,,,240194,0,867,867,9348.774,0.092739426,,,,,,,,58,0,58,0,0,0,0,58,0,0,0,36,22,0,0,0,58,0,58,0,0,0,981,19,58,0,0,0,36,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,298,0,298,,,,,,,
60371034003,"Block Group 3, Census Tract 1034, Los Angeles County, California","Block Group 3, Census Tract 1034, Los Angeles County, California",CA,150,0,ACSSF,27221,,,,,6,37,,,,103400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371034003,,,261552,0,423,423,4188.708,0.100985796,,,,,,,,78,78,0,0,0,0,0,78,0,0,0,55,0,0,23,0,78,0,0,78,0,0,971,,78,0,0,0,55,0,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,196,0,196,,,,,,,
60371034004,"Block Group 4, Census Tract 1034, Los Angeles County, California","Block Group 4, Census Tract 1034, Los Angeles County, California",CA,150,0,ACSSF,27222,,,,,6,37,,,,103400,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371034004,,,255888,0,1296,1296,13117.55,0.098798913,,,,,,,,254,139,44,55,7,9,0,254,0,0,48,16,157,0,33,0,254,0,53,71,116,14,1100,49.40000153,254,0,0,48,16,157,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,508,0,508,,,,,,,
60371034005,"Block Group 5, Census Tract 1034, Los Angeles County, California","Block Group 5, Census Tract 1034, Los Angeles County, California",CA,150,0,ACSSF,27223,,,,,6,37,,,,103400,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371034005,,,1401635,0,2840,2840,5247.847,0.541174322,,,,,,,,236,167,20,49,0,0,0,236,0,0,0,28,24,43,92,49,236,0,60,130,46,0,1625,33.29999924,236,0,0,0,28,67,92,49,0,,,,,,,,,,,,,,,,,,,,,,,,943,76,867,,,,,,,
60371041031,"Block Group 1, Census Tract 1041.03, Los Angeles County, California","Block Group 1, Census Tract 1041.03, Los Angeles County, California",CA,150,0,ACSSF,27224,,,,,6,37,,,,104103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371041031,,,440170,0,2362,2362,13898.16,0.169950594,,,,,,,,103,52,51,0,0,0,0,103,0,0,33,0,0,0,41,29,103,0,42,14,47,0,1726,46.79999924,103,0,0,33,0,0,41,29,0,,,,,,,,,,,,,,,,,,,,,,,,401,8,393,,,,,,,
60371041032,"Block Group 2, Census Tract 1041.03, Los Angeles County, California","Block Group 2, Census Tract 1041.03, Los Angeles County, California",CA,150,0,ACSSF,27225,,,,,6,37,,,,104103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371041032,,,508947,0,1236,1236,6289.899,0.196505544,,,,,,,,46,39,0,7,0,0,0,29,0,0,0,0,0,16,13,0,46,0,9,20,0,17,1477,33.90000153,46,0,0,0,0,16,13,0,17,,,,,,,,,,,,,,,,,,,,,,,,338,0,338,,,,,,,
60371041051,"Block Group 1, Census Tract 1041.05, Los Angeles County, California","Block Group 1, Census Tract 1041.05, Los Angeles County, California",CA,150,0,ACSSF,27226,,,,,6,37,,,,104105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371041051,,,230528,0,1096,1096,12313.59,0.089007362,,,,,,,,80,39,0,41,0,0,0,80,11,0,0,14,23,0,4,28,80,0,48,4,28,0,1163,29.20000076,80,11,0,0,14,23,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,307,28,279,,,,,,,
60371041052,"Block Group 2, Census Tract 1041.05, Los Angeles County, California","Block Group 2, Census Tract 1041.05, Los Angeles County, California",CA,150,0,ACSSF,27227,,,,,6,37,,,,104105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371041052,,,354147,0,4208,4208,30774.42,0.136736927,,,,,,,,711,249,230,209,23,0,0,695,109,206,104,62,99,64,27,24,711,0,201,356,138,16,674,33.09999847,711,109,117,193,62,163,27,24,16,,,,,,,,,,,,,,,,,,,,,,,,1062,118,944,,,,,,,
60371041081,"Block Group 1, Census Tract 1041.08, Los Angeles County, California","Block Group 1, Census Tract 1041.08, Los Angeles County, California",CA,150,0,ACSSF,27228,,,,,6,37,,,,104108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371041081,,,421845,0,1887,1887,11585.55,0.162875272,,,,,,,,156,134,11,0,11,0,0,156,0,0,12,67,0,38,39,0,156,0,44,35,77,0,994,39.90000153,156,0,0,12,67,38,39,0,0,,,,,,,,,,,,,,,,,,,,,,,,383,60,323,,,,,,,
60371041082,"Block Group 2, Census Tract 1041.08, Los Angeles County, California","Block Group 2, Census Tract 1041.08, Los Angeles County, California",CA,150,0,ACSSF,27229,,,,,6,37,,,,104108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371041082,,,423000,0,2276,2276,13935.73,0.16332122,,,,,,,,533,316,97,77,43,0,0,533,91,35,12,38,40,175,126,16,533,13,228,119,173,0,1322,31.70000076,533,91,35,12,38,215,126,16,0,,,,,,,,,,,,,,,,,,,,,,,,668,0,668,,,,,,,
60371041083,"Block Group 3, Census Tract 1041.08, Los Angeles County, California","Block Group 3, Census Tract 1041.08, Los Angeles County, California",CA,150,0,ACSSF,27230,,,,,6,37,,,,104108,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371041083,,,251835,0,813,813,8361.27,0.097234041,,,,,,,,90,48,22,10,0,10,0,68,0,30,0,28,10,0,0,0,90,0,48,20,0,22,914,22.5,90,0,30,0,28,10,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,197,22,175,,,,,,,
60371041241,"Block Group 1, Census Tract 1041.24, Los Angeles County, California","Block Group 1, Census Tract 1041.24, Los Angeles County, California",CA,150,0,ACSSF,27231,,,,,6,37,,,,104124,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371041241,,,514462,0,1718,1718,8649.034,0.198634897,,,,,,,,51,23,11,6,0,0,11,40,0,0,0,0,3,31,0,6,51,0,11,0,29,11,1387,50,51,0,0,0,0,34,0,6,11,,,,,,,,,,,,,,,,,,,,,,,,430,28,402,,,,,,,
60371041242,"Block Group 2, Census Tract 1041.24, Los Angeles County, California","Block Group 2, Census Tract 1041.24, Los Angeles County, California",CA,150,0,ACSSF,27232,,,,,6,37,,,,104124,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371041242,,,1021387,527,1526,1526,3869.563,0.394359742,,,,,,,,136,121,0,7,0,8,0,134,0,8,17,13,84,0,5,7,136,13,20,58,43,2,1086,44.09999847,136,0,8,17,13,84,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,522,3,519,,,,,,,
60371041243,"Block Group 3, Census Tract 1041.24, Los Angeles County, California","Block Group 3, Census Tract 1041.24, Los Angeles County, California",CA,150,0,ACSSF,27233,,,,,6,37,,,,104124,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371041243,,,2944222,450,360,360,316.6866,1.136770518,,,,,,,,15,5,10,0,0,0,0,15,0,0,0,0,10,0,0,5,15,0,0,0,15,0,1188,50,15,0,0,0,0,10,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,183,7,176,,,,,,,
60371042011,"Block Group 1, Census Tract 1042.01, Los Angeles County, California","Block Group 1, Census Tract 1042.01, Los Angeles County, California",CA,150,0,ACSSF,27234,,,,,6,37,,,,104201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371042011,,,414067,0,1551,1551,9701.501,0.159872169,,,,,,,,82,49,0,0,0,0,33,82,0,25,0,24,0,0,0,33,82,25,33,24,0,0,967,27.39999962,82,0,25,0,24,0,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,331,0,331,,,,,,,
60371042012,"Block Group 2, Census Tract 1042.01, Los Angeles County, California","Block Group 2, Census Tract 1042.01, Los Angeles County, California",CA,150,0,ACSSF,27235,,,,,6,37,,,,104201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371042012,,,337937,0,1919,1919,14707.44,0.130478211,,,,,,,,107,54,0,53,0,0,0,81,0,24,25,18,0,0,14,0,107,0,39,31,11,26,683,30.29999924,107,0,24,25,18,0,14,0,26,,,,,,,,,,,,,,,,,,,,,,,,385,12,373,,,,,,,
60371042013,"Block Group 3, Census Tract 1042.01, Los Angeles County, California","Block Group 3, Census Tract 1042.01, Los Angeles County, California",CA,150,0,ACSSF,27236,,,,,6,37,,,,104201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371042013,,,338101,0,833,833,6381.111,0.130541531,,,,,,,,25,24,1,0,0,0,0,25,0,0,0,24,0,0,0,1,25,0,18,0,7,0,869,28.5,25,0,0,0,24,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,175,0,175,,,,,,,
60371042031,"Block Group 1, Census Tract 1042.03, Los Angeles County, California","Block Group 1, Census Tract 1042.03, Los Angeles County, California",CA,150,0,ACSSF,27237,,,,,6,37,,,,104203,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371042031,,,353972,0,2479,2479,18138.67,0.136669359,,,,,,,,459,285,78,59,37,0,0,459,92,45,40,80,62,72,31,37,459,0,133,158,160,8,914,41.70000076,459,92,14,71,80,134,31,37,0,,,,,,,,,,,,,,,,,,,,,,,,601,27,574,,,,,,,
60371042032,"Block Group 2, Census Tract 1042.03, Los Angeles County, California","Block Group 2, Census Tract 1042.03, Los Angeles County, California",CA,150,0,ACSSF,27238,,,,,6,37,,,,104203,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371042032,,,353983,0,2242,2242,16404.04,0.136673606,,,,,,,,133,93,0,26,1,13,0,133,0,1,0,0,14,21,50,47,133,1,50,27,29,26,1805,35.90000153,133,0,0,1,0,35,50,47,0,,,,,,,,,,,,,,,,,,,,,,,,438,30,408,,,,,,,
60371042041,"Block Group 1, Census Tract 1042.04, Los Angeles County, California","Block Group 1, Census Tract 1042.04, Los Angeles County, California",CA,150,0,ACSSF,27239,,,,,6,37,,,,104204,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371042041,,,353699,0,1112,1112,8142.705,0.136563953,,,,,,,,158,47,91,20,0,0,0,158,10,20,27,21,63,17,0,0,158,0,51,86,21,0,1004,36.79999924,158,10,20,27,21,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,225,0,225,,,,,,,
60371042042,"Block Group 2, Census Tract 1042.04, Los Angeles County, California","Block Group 2, Census Tract 1042.04, Los Angeles County, California",CA,150,0,ACSSF,27240,,,,,6,37,,,,104204,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371042042,,,2309335,3735,2261,2261,2535.779,0.891639266,,,,,,,,75,7,56,0,12,0,0,75,0,0,0,0,19,13,43,0,75,0,41,7,27,0,1564,29.39999962,75,0,0,0,0,32,43,0,0,,,,,,,,,,,,,,,,,,,,,,,,453,15,438,,,,,,,
60371043101,"Block Group 1, Census Tract 1043.10, Los Angeles County, California","Block Group 1, Census Tract 1043.10, Los Angeles County, California",CA,150,0,ACSSF,27241,,,,,6,37,,,,104310,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371043101,,,302796,0,1350,1350,11547.33,0.116910194,,,,,,,,70,45,25,0,0,0,0,70,0,0,0,0,25,0,45,0,70,0,25,31,14,0,1611,32.90000153,70,0,0,0,0,25,45,0,0,,,,,,,,,,,,,,,,,,,,,,,,273,0,273,,,,,,,
60371043102,"Block Group 2, Census Tract 1043.10, Los Angeles County, California","Block Group 2, Census Tract 1043.10, Los Angeles County, California",CA,150,0,ACSSF,27242,,,,,6,37,,,,104310,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371043102,,,647431,0,2213,2213,8852.902,0.249974517,,,,,,,,132,17,52,50,13,0,0,117,0,0,0,22,0,0,78,17,132,0,22,29,66,15,1734,50,132,0,0,0,22,0,78,17,15,,,,,,,,,,,,,,,,,,,,,,,,388,17,371,,,,,,,
60371043103,"Block Group 3, Census Tract 1043.10, Los Angeles County, California","Block Group 3, Census Tract 1043.10, Los Angeles County, California",CA,150,0,ACSSF,27243,,,,,6,37,,,,104310,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371043103,,,558396,0,1641,1641,7611.391,0.21559791,,,,,,,,42,10,0,28,4,0,0,31,0,0,0,0,0,0,31,0,42,0,14,10,7,11,,35.79999924,42,0,0,0,0,0,31,0,11,,,,,,,,,,,,,,,,,,,,,,,,234,4,230,,,,,,,
60371043201,"Block Group 1, Census Tract 1043.20, Los Angeles County, California","Block Group 1, Census Tract 1043.20, Los Angeles County, California",CA,150,0,ACSSF,27244,,,,,6,37,,,,104320,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371043201,,,389255,0,2860,2860,19029.6,0.150292202,,,,,,,,193,170,12,11,0,0,0,193,0,0,0,11,0,11,75,96,193,0,29,132,32,0,1997,38.29999924,193,0,0,0,11,11,75,96,0,,,,,,,,,,,,,,,,,,,,,,,,495,33,462,,,,,,,
60371043202,"Block Group 2, Census Tract 1043.20, Los Angeles County, California","Block Group 2, Census Tract 1043.20, Los Angeles County, California",CA,150,0,ACSSF,27245,,,,,6,37,,,,104320,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371043202,,,176952,0,1215,1215,17783.55,0.068321552,,,,,,,,157,22,95,40,0,0,0,147,63,40,0,0,0,0,0,44,157,0,64,55,28,10,348,32.20000076,157,63,31,9,0,0,0,44,10,,,,,,,,,,,,,,,,,,,,,,,,266,0,266,,,,,,,
60371043203,"Block Group 3, Census Tract 1043.20, Los Angeles County, California","Block Group 3, Census Tract 1043.20, Los Angeles County, California",CA,150,0,ACSSF,27246,,,,,6,37,,,,104320,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371043203,,,165848,0,857,857,13383.46,0.064034274,,,,,,,,23,0,0,23,0,0,0,23,0,0,0,0,0,23,0,0,23,0,0,23,0,0,,,23,0,0,0,0,23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,154,10,144,,,,,,,
60371043204,"Block Group 4, Census Tract 1043.20, Los Angeles County, California","Block Group 4, Census Tract 1043.20, Los Angeles County, California",CA,150,0,ACSSF,27247,,,,,6,37,,,,104320,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371043204,,,480107,0,676,676,3646.753,0.185370357,,,,,,,,50,7,12,0,31,0,0,50,0,0,31,9,3,0,0,7,50,0,40,0,10,0,790,19,50,0,0,31,9,3,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,209,3,206,,,,,,,
60371044011,"Block Group 1, Census Tract 1044.01, Los Angeles County, California","Block Group 1, Census Tract 1044.01, Los Angeles County, California",CA,150,0,ACSSF,27248,,,,,6,37,,,,104401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371044011,,,415535,0,1373,1373,8557.771,0.160438967,,,,,,,,80,44,24,0,0,12,0,68,0,11,0,13,20,0,24,0,80,0,0,24,44,12,1125,50,80,0,11,0,13,20,24,0,12,,,,,,,,,,,,,,,,,,,,,,,,238,38,200,,,,,,,
60371044012,"Block Group 2, Census Tract 1044.01, Los Angeles County, California","Block Group 2, Census Tract 1044.01, Los Angeles County, California",CA,150,0,ACSSF,27249,,,,,6,37,,,,104401,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371044012,,,265581,0,1740,1740,16968.76,0.102541402,,,,,,,,116,72,23,21,0,0,0,116,0,0,34,21,0,35,26,0,116,0,82,11,23,0,1271,28,116,0,0,34,21,35,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,372,0,372,,,,,,,
60371044031,"Block Group 1, Census Tract 1044.03, Los Angeles County, California","Block Group 1, Census Tract 1044.03, Los Angeles County, California",CA,150,0,ACSSF,27250,,,,,6,37,,,,104403,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371044031,,,302749,0,1816,1816,15535.7,0.116892047,,,,,,,,172,98,42,0,0,32,0,172,0,16,28,0,11,86,0,31,172,0,32,68,72,0,1340,39,172,0,16,28,0,97,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,334,13,321,,,,,,,
60371044032,"Block Group 2, Census Tract 1044.03, Los Angeles County, California","Block Group 2, Census Tract 1044.03, Los Angeles County, California",CA,150,0,ACSSF,27251,,,,,6,37,,,,104403,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371044032,,,394022,0,1347,1347,8854.109,0.152132751,,,,,,,,111,51,12,48,0,0,0,111,0,0,0,12,40,0,59,0,111,0,47,34,0,30,1530,28.89999962,111,0,0,0,12,40,59,0,0,,,,,,,,,,,,,,,,,,,,,,,,280,0,280,,,,,,,
60371044041,"Block Group 1, Census Tract 1044.04, Los Angeles County, California","Block Group 1, Census Tract 1044.04, Los Angeles County, California",CA,150,0,ACSSF,27252,,,,,6,37,,,,104404,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371044041,,,274050,0,1066,1066,10074.54,0.105811301,,,,,,,,82,39,26,11,0,6,0,82,0,0,6,39,13,24,0,0,82,0,0,63,19,0,990,40.79999924,82,0,0,6,39,37,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,205,0,205,,,,,,,
60371044042,"Block Group 2, Census Tract 1044.04, Los Angeles County, California","Block Group 2, Census Tract 1044.04, Los Angeles County, California",CA,150,0,ACSSF,27253,,,,,6,37,,,,104404,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371044042,,,265570,0,1846,1846,18003.23,0.102537155,,,,,,,,287,173,26,22,44,22,0,287,0,0,34,94,75,44,40,0,287,0,107,70,110,0,1052,45.20000076,287,0,0,34,94,119,40,0,0,,,,,,,,,,,,,,,,,,,,,,,,385,32,353,,,,,,,
60371045001,"Block Group 1, Census Tract 1045, Los Angeles County, California","Block Group 1, Census Tract 1045, Los Angeles County, California",CA,150,0,ACSSF,27254,,,,,6,37,,,,104500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371045001,,,177007,0,702,702,10271.75,0.068342788,,,,,,,,77,15,52,0,0,0,10,67,0,45,0,7,0,15,0,0,77,0,27,0,40,10,533,50,77,0,12,33,7,15,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,172,0,172,,,,,,,
60371045002,"Block Group 2, Census Tract 1045, Los Angeles County, California","Block Group 2, Census Tract 1045, Los Angeles County, California",CA,150,0,ACSSF,27255,,,,,6,37,,,,104500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371045002,,,353996,0,2308,2308,16886.33,0.136678626,,,,,,,,230,178,16,0,36,0,0,230,0,0,0,78,22,59,8,63,230,0,82,41,107,0,1314,48,230,0,0,0,78,81,8,63,0,,,,,,,,,,,,,,,,,,,,,,,,472,19,453,,,,,,,
60371046101,"Block Group 1, Census Tract 1046.10, Los Angeles County, California","Block Group 1, Census Tract 1046.10, Los Angeles County, California",CA,150,0,ACSSF,27256,,,,,6,37,,,,104610,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371046101,,,394658,0,2041,2041,13394.29,0.152378312,,,,,,,,223,164,9,17,0,22,11,212,0,0,30,31,38,8,64,41,223,0,42,22,139,20,1469,50,223,0,0,30,31,46,64,41,11,,,,,,,,,,,,,,,,,,,,,,,,440,40,400,,,,,,,
60371046102,"Block Group 2, Census Tract 1046.10, Los Angeles County, California","Block Group 2, Census Tract 1046.10, Los Angeles County, California",CA,150,0,ACSSF,27257,,,,,6,37,,,,104610,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US060371046102,,,197480,0,1175,1175,15410.35,0.076247458,,,,,,,,112,46,18,33,0,15,0,102,0,0,4,34,14,30,20,0,112,0,41,4,43,24,1232,33.79999924,112,0,0,4,34,44,20,0,10,,,,,,,,,,,,,,,,,,,,,,,,268,20,248,,,,,,,
