Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10060_001,SE_A10060_002,SE_A10060_003
"060371061141","Block Group 1, Census Tract 1061.14, Los Angeles County, California","ACSSF","ca","150","00","0016031",,,,,"06","037",,,"106114","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371061141","Block Group 1",,,,374,140,234
"060371061142","Block Group 2, Census Tract 1061.14, Los Angeles County, California","ACSSF","ca","150","00","0016032",,,,,"06","037",,,"106114","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371061142","Block Group 2",,,,638,138,500
"060371061143","Block Group 3, Census Tract 1061.14, Los Angeles County, California","ACSSF","ca","150","00","0016033",,,,,"06","037",,,"106114","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371061143","Block Group 3",,,,660,565,95
"060371064031","Block Group 1, Census Tract 1064.03, Los Angeles County, California","ACSSF","ca","150","00","0016034",,,,,"06","037",,,"106403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064031","Block Group 1",,,,268,225,43
"060371064032","Block Group 2, Census Tract 1064.03, Los Angeles County, California","ACSSF","ca","150","00","0016035",,,,,"06","037",,,"106403","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064032","Block Group 2",,,,298,243,55
"060371064033","Block Group 3, Census Tract 1064.03, Los Angeles County, California","ACSSF","ca","150","00","0016036",,,,,"06","037",,,"106403","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064033","Block Group 3",,,,287,161,126
"060371064051","Block Group 1, Census Tract 1064.05, Los Angeles County, California","ACSSF","ca","150","00","0016037",,,,,"06","037",,,"106405","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064051","Block Group 1",,,,392,280,112
"060371064052","Block Group 2, Census Tract 1064.05, Los Angeles County, California","ACSSF","ca","150","00","0016038",,,,,"06","037",,,"106405","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064052","Block Group 2",,,,419,224,195
"060371064053","Block Group 3, Census Tract 1064.05, Los Angeles County, California","ACSSF","ca","150","00","0016039",,,,,"06","037",,,"106405","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064053","Block Group 3",,,,368,201,167
"060371064061","Block Group 1, Census Tract 1064.06, Los Angeles County, California","ACSSF","ca","150","00","0016040",,,,,"06","037",,,"106406","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064061","Block Group 1",,,,1012,812,200
"060371064062","Block Group 2, Census Tract 1064.06, Los Angeles County, California","ACSSF","ca","150","00","0016041",,,,,"06","037",,,"106406","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064062","Block Group 2",,,,261,220,41
"060371064063","Block Group 3, Census Tract 1064.06, Los Angeles County, California","ACSSF","ca","150","00","0016042",,,,,"06","037",,,"106406","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064063","Block Group 3",,,,533,402,131
"060371064071","Block Group 1, Census Tract 1064.07, Los Angeles County, California","ACSSF","ca","150","00","0016043",,,,,"06","037",,,"106407","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064071","Block Group 1",,,,515,113,402
"060371064072","Block Group 2, Census Tract 1064.07, Los Angeles County, California","ACSSF","ca","150","00","0016044",,,,,"06","037",,,"106407","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064072","Block Group 2",,,,316,38,278
"060371064081","Block Group 1, Census Tract 1064.08, Los Angeles County, California","ACSSF","ca","150","00","0016045",,,,,"06","037",,,"106408","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064081","Block Group 1",,,,789,178,611
"060371064082","Block Group 2, Census Tract 1064.08, Los Angeles County, California","ACSSF","ca","150","00","0016046",,,,,"06","037",,,"106408","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371064082","Block Group 2",,,,201,0,201
"060371065101","Block Group 1, Census Tract 1065.10, Los Angeles County, California","ACSSF","ca","150","00","0016047",,,,,"06","037",,,"106510","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371065101","Block Group 1",,,,506,400,106
"060371065102","Block Group 2, Census Tract 1065.10, Los Angeles County, California","ACSSF","ca","150","00","0016048",,,,,"06","037",,,"106510","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371065102","Block Group 2",,,,475,295,180
"060371065103","Block Group 3, Census Tract 1065.10, Los Angeles County, California","ACSSF","ca","150","00","0016049",,,,,"06","037",,,"106510","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371065103","Block Group 3",,,,644,486,158
"060371065201","Block Group 1, Census Tract 1065.20, Los Angeles County, California","ACSSF","ca","150","00","0016050",,,,,"06","037",,,"106520","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371065201","Block Group 1",,,,512,316,196
"060371065202","Block Group 2, Census Tract 1065.20, Los Angeles County, California","ACSSF","ca","150","00","0016051",,,,,"06","037",,,"106520","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371065202","Block Group 2",,,,588,405,183
"060371065203","Block Group 3, Census Tract 1065.20, Los Angeles County, California","ACSSF","ca","150","00","0016052",,,,,"06","037",,,"106520","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371065203","Block Group 3",,,,322,184,138
"060371066031","Block Group 1, Census Tract 1066.03, Los Angeles County, California","ACSSF","ca","150","00","0016053",,,,,"06","037",,,"106603","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066031","Block Group 1",,,,503,468,35
"060371066032","Block Group 2, Census Tract 1066.03, Los Angeles County, California","ACSSF","ca","150","00","0016054",,,,,"06","037",,,"106603","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066032","Block Group 2",,,,681,625,56
"060371066041","Block Group 1, Census Tract 1066.04, Los Angeles County, California","ACSSF","ca","150","00","0016055",,,,,"06","037",,,"106604","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066041","Block Group 1",,,,628,249,379
"060371066042","Block Group 2, Census Tract 1066.04, Los Angeles County, California","ACSSF","ca","150","00","0016056",,,,,"06","037",,,"106604","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066042","Block Group 2",,,,388,218,170
"060371066043","Block Group 3, Census Tract 1066.04, Los Angeles County, California","ACSSF","ca","150","00","0016057",,,,,"06","037",,,"106604","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066043","Block Group 3",,,,224,108,116
"060371066411","Block Group 1, Census Tract 1066.41, Los Angeles County, California","ACSSF","ca","150","00","0016058",,,,,"06","037",,,"106641","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066411","Block Group 1",,,,742,651,91
"060371066421","Block Group 1, Census Tract 1066.42, Los Angeles County, California","ACSSF","ca","150","00","0016059",,,,,"06","037",,,"106642","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066421","Block Group 1",,,,419,374,45
"060371066422","Block Group 2, Census Tract 1066.42, Los Angeles County, California","ACSSF","ca","150","00","0016060",,,,,"06","037",,,"106642","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066422","Block Group 2",,,,409,380,29
"060371066423","Block Group 3, Census Tract 1066.42, Los Angeles County, California","ACSSF","ca","150","00","0016061",,,,,"06","037",,,"106642","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066423","Block Group 3",,,,324,308,16
"060371066431","Block Group 1, Census Tract 1066.43, Los Angeles County, California","ACSSF","ca","150","00","0016062",,,,,"06","037",,,"106643","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066431","Block Group 1",,,,757,717,40
"060371066432","Block Group 2, Census Tract 1066.43, Los Angeles County, California","ACSSF","ca","150","00","0016063",,,,,"06","037",,,"106643","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066432","Block Group 2",,,,303,270,33
"060371066433","Block Group 3, Census Tract 1066.43, Los Angeles County, California","ACSSF","ca","150","00","0016064",,,,,"06","037",,,"106643","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066433","Block Group 3",,,,308,249,59
"060371066451","Block Group 1, Census Tract 1066.45, Los Angeles County, California","ACSSF","ca","150","00","0016065",,,,,"06","037",,,"106645","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066451","Block Group 1",,,,504,420,84
"060371066452","Block Group 2, Census Tract 1066.45, Los Angeles County, California","ACSSF","ca","150","00","0016066",,,,,"06","037",,,"106645","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066452","Block Group 2",,,,755,679,76
"060371066461","Block Group 1, Census Tract 1066.46, Los Angeles County, California","ACSSF","ca","150","00","0016067",,,,,"06","037",,,"106646","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066461","Block Group 1",,,,625,527,98
"060371066462","Block Group 2, Census Tract 1066.46, Los Angeles County, California","ACSSF","ca","150","00","0016068",,,,,"06","037",,,"106646","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066462","Block Group 2",,,,326,318,8
"060371066481","Block Group 1, Census Tract 1066.48, Los Angeles County, California","ACSSF","ca","150","00","0016069",,,,,"06","037",,,"106648","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066481","Block Group 1",,,,819,491,328
"060371066482","Block Group 2, Census Tract 1066.48, Los Angeles County, California","ACSSF","ca","150","00","0016070",,,,,"06","037",,,"106648","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066482","Block Group 2",,,,266,0,266
"060371066491","Block Group 1, Census Tract 1066.49, Los Angeles County, California","ACSSF","ca","150","00","0016071",,,,,"06","037",,,"106649","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066491","Block Group 1",,,,278,236,42
"060371066492","Block Group 2, Census Tract 1066.49, Los Angeles County, California","ACSSF","ca","150","00","0016072",,,,,"06","037",,,"106649","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371066492","Block Group 2",,,,360,268,92
"060371070101","Block Group 1, Census Tract 1070.10, Los Angeles County, California","ACSSF","ca","150","00","0016073",,,,,"06","037",,,"107010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371070101","Block Group 1",,,,436,318,118
"060371070102","Block Group 2, Census Tract 1070.10, Los Angeles County, California","ACSSF","ca","150","00","0016074",,,,,"06","037",,,"107010","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371070102","Block Group 2",,,,306,250,56
"060371070201","Block Group 1, Census Tract 1070.20, Los Angeles County, California","ACSSF","ca","150","00","0016075",,,,,"06","037",,,"107020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371070201","Block Group 1",,,,348,215,133
"060371070202","Block Group 2, Census Tract 1070.20, Los Angeles County, California","ACSSF","ca","150","00","0016076",,,,,"06","037",,,"107020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371070202","Block Group 2",,,,185,158,27
"060371070203","Block Group 3, Census Tract 1070.20, Los Angeles County, California","ACSSF","ca","150","00","0016077",,,,,"06","037",,,"107020","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371070203","Block Group 3",,,,382,246,136
"060371070204","Block Group 4, Census Tract 1070.20, Los Angeles County, California","ACSSF","ca","150","00","0016078",,,,,"06","037",,,"107020","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371070204","Block Group 4",,,,254,215,39
"060371081011","Block Group 1, Census Tract 1081.01, Los Angeles County, California","ACSSF","ca","150","00","0016079",,,,,"06","037",,,"108101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081011","Block Group 1",,,,765,651,114
"060371081021","Block Group 1, Census Tract 1081.02, Los Angeles County, California","ACSSF","ca","150","00","0016080",,,,,"06","037",,,"108102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081021","Block Group 1",,,,365,298,67
"060371081022","Block Group 2, Census Tract 1081.02, Los Angeles County, California","ACSSF","ca","150","00","0016081",,,,,"06","037",,,"108102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081022","Block Group 2",,,,333,298,35
"060371081023","Block Group 3, Census Tract 1081.02, Los Angeles County, California","ACSSF","ca","150","00","0016082",,,,,"06","037",,,"108102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081023","Block Group 3",,,,443,419,24
"060371081031","Block Group 1, Census Tract 1081.03, Los Angeles County, California","ACSSF","ca","150","00","0016083",,,,,"06","037",,,"108103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081031","Block Group 1",,,,587,527,60
"060371081032","Block Group 2, Census Tract 1081.03, Los Angeles County, California","ACSSF","ca","150","00","0016084",,,,,"06","037",,,"108103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081032","Block Group 2",,,,394,361,33
"060371081041","Block Group 1, Census Tract 1081.04, Los Angeles County, California","ACSSF","ca","150","00","0016085",,,,,"06","037",,,"108104","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371081041","Block Group 1",,,,559,489,70
"060371082021","Block Group 1, Census Tract 1082.02, Los Angeles County, California","ACSSF","ca","150","00","0016086",,,,,"06","037",,,"108202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371082021","Block Group 1",,,,1309,544,765
"060371082022","Block Group 2, Census Tract 1082.02, Los Angeles County, California","ACSSF","ca","150","00","0016087",,,,,"06","037",,,"108202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371082022","Block Group 2",,,,756,718,38
"060371082023","Block Group 3, Census Tract 1082.02, Los Angeles County, California","ACSSF","ca","150","00","0016088",,,,,"06","037",,,"108202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371082023","Block Group 3",,,,937,788,149
"060371082031","Block Group 1, Census Tract 1082.03, Los Angeles County, California","ACSSF","ca","150","00","0016089",,,,,"06","037",,,"108203","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371082031","Block Group 1",,,,741,471,270
"060371082032","Block Group 2, Census Tract 1082.03, Los Angeles County, California","ACSSF","ca","150","00","0016090",,,,,"06","037",,,"108203","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371082032","Block Group 2",,,,407,333,74
"060371082041","Block Group 1, Census Tract 1082.04, Los Angeles County, California","ACSSF","ca","150","00","0016091",,,,,"06","037",,,"108204","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371082041","Block Group 1",,,,650,589,61
"060371091001","Block Group 1, Census Tract 1091, Los Angeles County, California","ACSSF","ca","150","00","0016092",,,,,"06","037",,,"109100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371091001","Block Group 1",,,,374,324,50
"060371091002","Block Group 2, Census Tract 1091, Los Angeles County, California","ACSSF","ca","150","00","0016093",,,,,"06","037",,,"109100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371091002","Block Group 2",,,,434,254,180
"060371092001","Block Group 1, Census Tract 1092, Los Angeles County, California","ACSSF","ca","150","00","0016094",,,,,"06","037",,,"109200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371092001","Block Group 1",,,,333,325,8
"060371092002","Block Group 2, Census Tract 1092, Los Angeles County, California","ACSSF","ca","150","00","0016095",,,,,"06","037",,,"109200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371092002","Block Group 2",,,,464,383,81
"060371092003","Block Group 3, Census Tract 1092, Los Angeles County, California","ACSSF","ca","150","00","0016096",,,,,"06","037",,,"109200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371092003","Block Group 3",,,,216,135,81
"060371093001","Block Group 1, Census Tract 1093, Los Angeles County, California","ACSSF","ca","150","00","0016097",,,,,"06","037",,,"109300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371093001","Block Group 1",,,,251,202,49
"060371093002","Block Group 2, Census Tract 1093, Los Angeles County, California","ACSSF","ca","150","00","0016098",,,,,"06","037",,,"109300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371093002","Block Group 2",,,,412,375,37
"060371093003","Block Group 3, Census Tract 1093, Los Angeles County, California","ACSSF","ca","150","00","0016099",,,,,"06","037",,,"109300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371093003","Block Group 3",,,,264,250,14
"060371094001","Block Group 1, Census Tract 1094, Los Angeles County, California","ACSSF","ca","150","00","0016100",,,,,"06","037",,,"109400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371094001","Block Group 1",,,,288,265,23
"060371094002","Block Group 2, Census Tract 1094, Los Angeles County, California","ACSSF","ca","150","00","0016101",,,,,"06","037",,,"109400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371094002","Block Group 2",,,,400,245,155
"060371094003","Block Group 3, Census Tract 1094, Los Angeles County, California","ACSSF","ca","150","00","0016102",,,,,"06","037",,,"109400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371094003","Block Group 3",,,,438,284,154
"060371095001","Block Group 1, Census Tract 1095, Los Angeles County, California","ACSSF","ca","150","00","0016103",,,,,"06","037",,,"109500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371095001","Block Group 1",,,,259,178,81
"060371095002","Block Group 2, Census Tract 1095, Los Angeles County, California","ACSSF","ca","150","00","0016104",,,,,"06","037",,,"109500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371095002","Block Group 2",,,,463,316,147
"060371095003","Block Group 3, Census Tract 1095, Los Angeles County, California","ACSSF","ca","150","00","0016105",,,,,"06","037",,,"109500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371095003","Block Group 3",,,,289,186,103
"060371096011","Block Group 1, Census Tract 1096.01, Los Angeles County, California","ACSSF","ca","150","00","0016106",,,,,"06","037",,,"109601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371096011","Block Group 1",,,,233,233,0
"060371096012","Block Group 2, Census Tract 1096.01, Los Angeles County, California","ACSSF","ca","150","00","0016107",,,,,"06","037",,,"109601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371096012","Block Group 2",,,,391,391,0
"060371096013","Block Group 3, Census Tract 1096.01, Los Angeles County, California","ACSSF","ca","150","00","0016108",,,,,"06","037",,,"109601","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371096013","Block Group 3",,,,240,230,10
"060371096014","Block Group 4, Census Tract 1096.01, Los Angeles County, California","ACSSF","ca","150","00","0016109",,,,,"06","037",,,"109601","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371096014","Block Group 4",,,,484,336,148
"060371096031","Block Group 1, Census Tract 1096.03, Los Angeles County, California","ACSSF","ca","150","00","0016110",,,,,"06","037",,,"109603","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371096031","Block Group 1",,,,384,309,75
"060371096032","Block Group 2, Census Tract 1096.03, Los Angeles County, California","ACSSF","ca","150","00","0016111",,,,,"06","037",,,"109603","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371096032","Block Group 2",,,,411,211,200
"060371096033","Block Group 3, Census Tract 1096.03, Los Angeles County, California","ACSSF","ca","150","00","0016112",,,,,"06","037",,,"109603","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371096033","Block Group 3",,,,479,252,227
"060371096041","Block Group 1, Census Tract 1096.04, Los Angeles County, California","ACSSF","ca","150","00","0016113",,,,,"06","037",,,"109604","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060371096041","Block Group 1",,,,276,136,140
