APN,Application Received,Application Year,Council District,Address,City,Zip,Units Withdrawn,Replacement Unit
5534015006,5/22/19,2019,13,1243 N BEACHWOOD DR,HOLLYWOOD ,90038,4,
5534015007,5/22/19,2019,13,1239 N BEACHWOOD DR,HOLLYWOOD ,90038,2,
5534015020,5/24/17,2017,13,1232 N GOWER ST,HOLLYWOOD ,90038,2,4
5534017016,5/29/19,2019,13,5832 W VIRGINIA AVE,HOLLYWOOD ,90038,2,
5534018007,6/5/19,2019,13,5825 W VIRGINIA AVE,HOLLYWOOD ,90038,3,
5534018009,11/28/18,2018,13,5817 W VIRGINIA AVE,HOLLYWOOD ,90038,2,
5534018018,12/6/22,2022,13,5814 W LEXINGTON AVE,HOLLYWOOD ,90038,3,
5534019011,9/6/17,2017,13,5819 W LEXINGTON AVE,HOLLYWOOD ,90038,2,
5534019012,7/30/21,2021,13,5813 W LEXINGTON AVE,HOLLYWOOD ,90038,2,
5534019020,1/31/17,2017,13,5820 W LA MIRADA AVE,HOLLYWOOD ,90038,5,
5534019021,11/3/16,2016,13,5826 W LA MIRADA AVE,HOLLYWOOD ,90038,3,
5534022020,11/5/18,2018,13,6143 W ELEANOR AVE,LOS ANGELES ,90038,3,
5534023015,10/18/21,2021,13,6037 W ROMAINE ST,LOS ANGELES ,90038,2,
5534023023,3/29/17,2017,13,6021 W ROMAINE ST,LOS ANGELES ,90038,2,
5534024018,1/8/20,2020,13,6115 W ROMAINE ST,LOS ANGELES ,90038,5,
5534025007,7/16/15,2015,13,6032 W ROMAINE ST,LOS ANGELES ,90038,2,6
5534025018,6/20/16,2016,13,5925 W BARTON AVE,LOS ANGELES ,90038,3,
5534025021,6/23/14,2014,13,5941 W BARTON AVE,Los Angeles ,90038,3,5
5534027011,2/22/21,2021,13,5944 W BARTON AVE,LOS ANGELES ,90038,8,
5534027012,2/22/21,2021,13,5952 W BARTON AVE,LOS ANGELES ,90038,3,
5534029011,12/10/19,2019,13,5846 W WILLOUGHBY AVE,LOS ANGELES ,90038,6,
5534031017,6/6/18,2018,13,800 N EL CENTRO AVE,LOS ANGELES ,90038,2,
5534033006,11/9/22,2022,13,5720 W WARING AVE,LOS ANGELES ,90038,4,
5534034012,9/12/18,2018,13,5801 W CAMERFORD AVE,LOS ANGELES ,90038,4,
5534034013,9/12/18,2018,13,5805 W CAMERFORD AVE,LOS ANGELES ,90038,2,
5534034014,9/12/18,2018,13,5809 W CAMERFORD AVE,LOS ANGELES ,90038,2,
5534035018,7/11/08,2008,13,5653 W MELROSE AVE,Los Angeles ,90038,8,
5535001016,3/12/19,2019,13,837 N RIDGEWOOD PL,LOS ANGELES ,90038,2,
5535003030,1/3/18,2018,13,746 N RIDGEWOOD PL,LOS ANGELES ,90038,2,4
5535004019,10/16/19,2019,13,834 N RIDGEWOOD PL,LOS ANGELES ,90038,2,
5535005019,4/20/20,2020,13,5542 W ROMAINE ST,LOS ANGELES ,90038,2,4
5535005023,6/16/17,2017,13,963 N ST ANDREWS PL,LOS ANGELES ,90038,2,
5535014020,10/3/16,2016,13,733 N GRAMERCY PL,LOS ANGELES ,90038,2,
5535018027,8/19/13,2013,13,821 N OXFORD AVE,Los Angeles ,90029,1,
5535021002,5/2/17,2017,13,943 N OXFORD AVE,LOS ANGELES ,90029,5,0
5535021003,5/2/17,2017,13,947 N OXFORD AVE,LOS ANGELES ,90029,2,11
5535024022,8/28/17,2017,13,941 N HOBART BLVD,LOS ANGELES ,90029,2,4
5535024023,5/29/18,2018,13,949 N HOBART BLVD,LOS ANGELES ,90029,2,4
5535026010,9/12/22,2022,13,825 N HOBART BLVD,LOS ANGELES ,90029,4,
5535027001,2/5/20,2020,13,5082  LEMON GROVE AVE,LOS ANGELES ,90029,4,
5535031001,4/2/18,2018,13,837 N HARVARD BLVD,LOS ANGELES ,90029,2,
5535031007,3/12/19,2019,13,811 N HARVARD BLVD,LOS ANGELES ,90029,2,0
5535031008,2/9/17,2017,13,807 N HARVARD BLVD,LOS ANGELES ,90029,3,0
5535031016,5/11/17,2017,13,816 N HOBART BLVD,LOS ANGELES ,90029,2,4
5535034012,1/7/19,2019,13,803 N KINGSLEY DR,LOS ANGELES ,90029,2,4
5535034014,2/26/15,2015,13,809 N KINGSLEY DR,LOS ANGELES ,90029,2,4
5535036006,9/12/18,2018,13,719 N ARDMORE AVE,LOS ANGELES ,90029,3,4
5535036021,4/13/22,2022,13,724 N KINGSLEY DR,LOS ANGELES ,90029,2,
5536001015,5/23/16,2016,13,5737 W LA MIRADA AVE,HOLLYWOOD ,90038,3,
5536001017,3/4/16,2016,13,5727 W LA MIRADA AVE,HOLLYWOOD ,90038,2,
5536002012,9/17/19,2019,13,5621 W LA MIRADA AVE,HOLLYWOOD ,90038,2,
5536002019,3/3/21,2021,13,5652 W FOUNTAIN AVE,HOLLYWOOD ,90028,2,
5536003007,7/24/18,2018,13,5530 W LA MIRADA AVE,HOLLYWOOD ,90038,2,
5536003018,7/8/15,2015,13,5531 W LA MIRADA AVE,LOS ANGELES ,90038,5,10
5536004021,11/30/22,2022,13,5652 W LA MIRADA AVE,HOLLYWOOD ,90038,2,
5536005006,6/13/17,2017,13,5731 W LEXINGTON AVE,HOLLYWOOD ,90038,2,
5536006024,3/7/18,2018,13,5750 W LEXINGTON AVE,HOLLYWOOD ,90038,4,9
5536007004,6/4/18,2018,13,5612 W LEXINGTON AVE,HOLLYWOOD ,90038,3,
5536007029,2/13/15,2015,13,1150 N WILTON PL,HOLLYWOOD ,90038,2,
5536007031,2/8/21,2021,13,5655 W VIRGINIA AVE,HOLLYWOOD ,90038,3,
5536008015,2/11/19,2019,13,5533 W VIRGINIA AVE,HOLLYWOOD ,90038,3,
5536010009,6/3/19,2019,13,5436 W VIRGINIA AVE,LOS ANGELES ,90029,3,
5536010010,6/3/19,2019,13,5430 W VIRGINIA AVE,LOS ANGELES ,90029,2,
5536013001,11/13/18,2018,13,5759 W SANTA MONICA BLVD,HOLLYWOOD ,90038,12,
5536013027,5/22/19,2019,13,1120 N VAN NESS AVE,HOLLYWOOD ,90038,4,
5536015002,4/10/19,2019,13,955 N RIDGEWOOD PL,LOS ANGELES ,90038,2,
5536015013,7/2/18,2018,13,905 N RIDGEWOOD PL,LOS ANGELES ,90038,2,
5536016007,6/1/17,2017,13,967 N WILTON PL,LOS ANGELES ,90038,2,4
5536025023,5/2/17,2017,13,1035 N SERRANO AVE,LOS ANGELES ,90029,2,
5537003025,3/30/21,2021,13,5347 W LA MIRADA AVE,LOS ANGELES ,90029,3,
5537004024,7/26/21,2021,13,5351 W LEXINGTON AVE,LOS ANGELES ,90029,3,
5537004025,4/20/10,2010,13,5357 W LEXINGTON AVE,Los Angeles ,90029,1,
5537005004,11/20/19,2019,13,5426 W LA MIRADA AVE,LOS ANGELES ,90029,2,
5537005005,11/20/19,2019,13,5422 W LA MIRADA AVE,LOS ANGELES ,90029,2,
5537005015,1/7/20,2020,13,5432 W LA MIRADA AVE,LOS ANGELES ,90029,3,
5537007003,5/31/17,2017,13,5346 W LEXINGTON AVE,LOS ANGELES ,90029,2,4
5537007015,1/7/20,2020,13,5311 W VIRGINIA AVE,LOS ANGELES ,90029,3,
5537007023,2/19/20,2020,13,5353 W VIRGINIA AVE,LOS ANGELES ,90029,2,
5537010021,10/17/22,2022,13,5229 W VIRGINIA AVE,LOS ANGELES ,90029,2,
5537010030,10/21/16,2016,13,5218 W LEXINGTON AVE,LOS ANGELES ,90029,2,4
5537011003,9/17/19,2019,13,1211 N KINGSLEY DR,LOS ANGELES ,90029,4,
5537012007,6/12/17,2017,13,1256 N HOBART BLVD,LOS ANGELES ,90029,2,4
5537015006,8/19/16,2016,13,1156 N KINGSLEY DR,LOS ANGELES ,90029,2,
5537019010,6/10/15,2015,13,1038 1/2 N KINGSLEY DR,LOS ANGELES ,90029,6,
5537019010,5/12/16,2016,13,1038 N KINGSLEY DR,LOS ANGELES ,90029,1,
5537024004,1/7/20,2020,13,5068 W ROMAINE ST,LOS ANGELES ,90029,3,
5537024021,12/8/20,2020,13,926 N KINGSLEY DR,LOS ANGELES ,90029,3,
5537024022,12/8/20,2020,13,930 N KINGSLEY DR,LOS ANGELES ,90029,2,
5537025019,11/17/20,2020,13,900 N ARDMORE AVE,LOS ANGELES ,90029,4,
5537025033,12/6/22,2022,13,968 N ARDMORE AVE,LOS ANGELES ,90029,2,
5538003004,5/14/20,2020,13,4901 W ROMAINE ST,LOS ANGELES ,90029,2,
5538004031,6/19/17,2017,13,956 N NORMANDIE AVE,LOS ANGELES ,90029,3,
5538004034,6/19/17,2017,13,972 N NORMANDIE AVE,LOS ANGELES ,90029,3,
5538006010,5/29/19,2019,13,936 N MARIPOSA AVE,LOS ANGELES ,90029,2,6
5538015028,11/26/08,2008,13,4401 W MELROSE AVE,Los Angeles ,90029,2,
5538021001,3/4/22,2022,13,4750 W SANTA MONICA BLVD,LOS ANGELES ,90029,1,
5538022016,3/21/18,2018,13,1020 N NEW HAMPSHIRE AVE,LOS ANGELES ,90029,4,
5539006014,2/29/16,2016,13,951 N HOOVER ST,LOS ANGELES ,90029,2,
5539008021,11/14/17,2017,13,4323 W BURNS AVE,LOS ANGELES ,90029,1,
5539013009,6/5/18,2018,13,4132 W NORMAL AVE,LOS ANGELES ,90029,3,
5539013010,3/24/16,2016,13,4136 W NORMAL AVE,LOS ANGELES ,90029,2,
5539019007,11/13/18,2018,13,3905 W MELROSE AVE,LOS ANGELES ,90029,4,
5539028004,12/21/16,2016,13,561 N HOOVER ST,LOS ANGELES ,90004,2,9
5540002022,8/14/17,2017,13,1211 N MARIPOSA AVE,LOS ANGELES ,90029,2,3
5540009009,1/24/19,2019,13,1111 N KENMORE AVE,LOS ANGELES ,90029,2,
5540009013,12/2/20,2020,13,1145 N KENMORE AVE,LOS ANGELES ,90029,2,
5540015009,5/16/18,2018,13,1243 N NEW HAMPSHIRE AVE,LOS ANGELES ,90029,5,
5540024013,10/27/16,2016,13,1119 N BERENDO ST,LOS ANGELES ,90029,2,
5540027004,10/16/19,2019,13,1174 N KENMORE AVE,LOS ANGELES ,90029,2,
5540027008,12/2/21,2021,13,1154 N KENMORE AVE,LOS ANGELES ,90029,2,
5542014023,5/8/20,2020,13,4645 W MAUBERT AVE,LOS ANGELES ,90027,5,
5542014026,5/8/20,2020,13,4629 W MAUBERT AVE,LOS ANGELES ,90027,4,
5542014031,5/8/20,2020,13,4637 W MAUBERT AVE,LOS ANGELES ,90027,4,
5542015010,12/15/14,2014,13,4618 W MAUBERT AVE,LOS ANGELES ,90027,4,
5542018012,8/19/16,2016,13,1269 N LYMAN PL,LOS ANGELES ,90029,4,
5542019007,8/13/07,2007,13,4652 W LA MIRADA AVE,Los Angeles ,90029,3,
5542019029,10/11/17,2017,13,4647 W LEXINGTON AVE,LOS ANGELES ,90029,3,
5542021028,8/14/18,2018,13,1227 N VIRGIL AVE,LOS ANGELES ,90029,2,
5542021029,8/14/18,2018,13,1221 N VIRGIL AVE,LOS ANGELES ,90029,2,
5542026010,8/14/18,2018,13,1134 N WESTMORELAND AVE,LOS ANGELES ,90029,2,
5543002020,12/10/19,2019,13,1517 N MARIPOSA AVE,LOS ANGELES ,90027,2,
5543006011,8/23/16,2016,13,1519 N KENMORE AVE,LOS ANGELES ,90027,3,
5543008002,12/11/17,2017,13,1650 N KENMORE AVE,LOS ANGELES ,90027,8,
5543008009,4/24/18,2018,13,1642 N KENMORE AVE,LOS ANGELES ,90027,2,
5543008029,12/11/17,2017,13,4918 W HOLLYWOOD BLVD,LOS ANGELES ,90027,4,
5543015013,4/8/22,2022,13,1423 N NEW HAMPSHIRE AVE,LOS ANGELES ,90027,2,
5543016010,1/15/20,2020,13,1317 N NEW HAMPSHIRE AVE,LOS ANGELES ,90027,4,
5543016014,6/27/22,2022,13,1335 N NEW HAMPSHIRE AVE,LOS ANGELES ,90027,2,
5543016018,1/15/20,2020,13,1323 N NEW HAMPSHIRE AVE,LOS ANGELES ,90027,2,
5543024001,2/10/21,2021,13,1442 N MARIPOSA AVE,LOS ANGELES ,90027,6,
5543024019,9/22/15,2015,13,1420 N MARIPOSA AVE,LOS ANGELES ,90027,2,
5543025001,1/19/22,2022,13,1301 N ALEXANDRIA AVE,LOS ANGELES ,90027,3,
5543027002,12/17/21,2021,13,1341 N MARIPOSA AVE,LOS ANGELES ,90027,3,
5543027013,6/10/20,2020,13,1309 N MARIPOSA AVE,LOS ANGELES ,90027,4,
5544002062,6/5/19,2019,13,1750 N WILTON PL,HOLLYWOOD ,90028,3,
5544004015,5/12/21,2021,13,1823 N WESTERN AVE,HOLLYWOOD ,90027,1,
5544005010,6/16/16,2016,13,1746 N GARFIELD PL,HOLLYWOOD ,90028,2,
5544006025,2/22/19,2019,13,5440 W FRANKLIN AVE,LOS ANGELES ,90027,2,
5544011019,11/15/22,2022,4,1717 N WINONA BLVD,LOS ANGELES ,90027,4,
5544013008,11/20/14,2014,13,5107 W HAROLD WAY,LOS ANGELES ,90027,2,
5544016026,9/12/22,2022,13,1535 N KINGSLEY DR,LOS ANGELES ,90027,2,
5544016029,8/26/21,2021,13,1553 N KINGSLEY DR,LOS ANGELES ,90027,2,
5544017013,9/10/09,2009,13,1554 N HOBART BLVD,Los Angeles ,90027,11,
5544025007,8/19/15,2015,13,5517 W CARLTON WAY,HOLLYWOOD ,90028,3,
5544026010,6/25/18,2018,13,1655 N ST ANDREWS PL,HOLLYWOOD ,90028,14,
5544030008,6/20/18,2018,13,5645 W FERNWOOD AVE,HOLLYWOOD ,90028,12,
5544033016,6/18/19,2019,13,1341 1/2 N HOBART BLVD,LOS ANGELES ,90027,10,
5544033045,7/8/16,2016,13,5314 W SUNSET BLVD,LOS ANGELES ,90027,17,
5545002017,9/16/16,2016,13,6044 W CARLOS AVE,HOLLYWOOD ,90028,3,
5545003014,5/31/16,2016,13,1723 N BRONSON AVE,LOS ANGELES ,90028,10,
5545003023,5/31/16,2016,13,1729 N BRONSON AVE,HOLLYWOOD ,90028,6,
5545007029,5/30/17,2017,13,1504 N LABAIG AVE,HOLLYWOOD ,90028,4,
5545007030,5/30/17,2017,13,6011 W SUNSET BLVD,HOLLYWOOD ,90028,11,
5545009010,12/16/15,2015,13,1554 N GORDON AVE,LOS ANGELES ,90028,4,0
5545009012,12/16/15,2015,13,1566 N GORDON AVE,LOS ANGELES ,90028,2,47
5545011010,5/2/13,2013,13,5816 W HAROLD WAY,HOLLYWOOD ,90028,5,56
5545011011,5/2/13,2013,13,5812 W HAROLD WAY,HOLLYWOOD ,90028,3,0
5545014005,7/7/21,2021,13,1463 N TAMARIND AVE,HOLLYWOOD ,90028,2,
5545014010,5/20/15,2015,13,1443 N TAMARIND AVE,HOLLYWOOD ,90028,3,21
5545014011,5/20/15,2015,13,1439 N TAMARIND AVE,HOLLYWOOD ,90028,3,
5545014014,2/23/18,2018,13,1425 N TAMARIND AVE,HOLLYWOOD ,90028,4,
5545014027,5/21/18,2018,13,1301 N TAMARIND AVE,HOLLYWOOD ,90028,4,
5545014030,5/23/17,2017,13,1310 N GORDON ST,HOLLYWOOD ,90028,2,
5545014031,11/2/16,2016,13,1314 N GORDON ST,HOLLYWOOD ,90028,4,
5545014040,10/1/18,2018,13,1416 N GORDON ST,HOLLYWOOD ,90028,2,
5545014045,1/9/17,2017,13,1440 N GORDON ST,HOLLYWOOD ,90028,2,0
5545014046,1/9/17,2017,13,1444 N GORDON ST,HOLLYWOOD ,90028,3,41
5545015026,2/9/17,2017,13,5917 W FOUNTAIN AVE,HOLLYWOOD ,90028,6,32
5545015027,12/9/16,2016,13,1306 N TAMARIND AVE,HOLLYWOOD ,90028,2,0
5545015028,12/21/16,2016,13,1310 N TAMARIND AVE,HOLLYWOOD ,90028,3,0
5545015041,6/7/17,2017,13,1432 N TAMARIND AVE,HOLLYWOOD ,90028,2,
5545015042,3/17/17,2017,13,1436 N TAMARIND AVE,HOLLYWOOD ,90028,3,
5545015043,8/18/16,2016,13,1442 N TAMARIND AVE,HOLLYWOOD ,90028,3,0
5545015044,8/18/16,2016,13,1446 N TAMARIND AVE,HOLLYWOOD ,90028,2,44
5546002009,10/7/08,2008,13,6400 W FRANKLIN AVE,HOLLYWOOD ,90028,69,
5546003010,4/13/21,2021,13,1823 N VINE ST,HOLLYWOOD ,90028,23,
5546007024,12/4/15,2015,13,6425 W SELMA AVE,HOLLYWOOD ,90028,4,
5546009135,6/29/22,2022,13,1645 N VINE ST,LOS ANGELES ,90028,1,
5546009136,6/29/22,2022,13,1645 N VINE ST,LOS ANGELES ,90028,1,
5546017023,9/29/16,2016,13,1310 N COLE AVE,HOLLYWOOD ,90028,3,369
5546021031,3/14/16,2016,13,6133 W FOUNTAIN AVE,HOLLYWOOD ,90028,2,
5546027014,11/4/14,2014,13,1621 N GOWER ST,HOLLYWOOD ,90028,4,
5547004021,5/30/13,2013,13,1850 N CHEROKEE AVE,HOLLYWOOD ,90028,18,
5547004036,1/6/20,2020,13,1719 N WHITLEY AVE,HOLLYWOOD ,90028,40,
5547008025,2/9/18,2018,13,1749 N HUDSON AVE,HOLLYWOOD ,90028,2,
5547010004,9/10/14,2014,13,1737 N LAS PALMAS AVE,HOLLYWOOD ,90028,34,82
5547010005,5/19/17,2017,13,1749 N LAS PALMAS AVE,HOLLYWOOD ,90028,16,
5547013014,3/4/20,2020,13,6753 W SELMA AVE,HOLLYWOOD ,90028,11,
5547018002,9/8/15,2015,13,6602 W SELMA AVE,HOLLYWOOD ,90028,5,
5547020001,8/26/19,2019,13,1535 N LAS PALMAS AVE,HOLLYWOOD ,90028,80,
5547020021,3/23/15,2015,13,1527 N MCCADDEN PL,HOLLYWOOD ,90028,20,
5547020027,7/29/19,2019,13,6736 W SELMA AVE,HOLLYWOOD ,90028,2,
5547020028,7/29/19,2019,13,6732 W SELMA AVE,HOLLYWOOD ,90028,2,
5547026047,2/21/18,2018,13,1405 N HUDSON AVE,HOLLYWOOD ,90028,7,
5547028026,5/5/20,2020,13,6575 W FOUNTAIN AVE,HOLLYWOOD ,90028,5,
5547029006,12/17/21,2021,13,1345 N SEWARD ST,HOLLYWOOD ,90028,2,
5547031001,6/18/18,2018,13,1301 N CHEROKEE AVE,HOLLYWOOD ,90028,2,
5547031002,8/21/19,2019,13,1307 N CHEROKEE AVE,HOLLYWOOD ,90028,2,
5548008014,8/24/10,2010,4,7131  HAWTHORN AVE,Los Angeles ,90046,3,19
5548010018,7/10/12,2012,4,7254 W HAWTHORN AVE,HOLLYWOOD ,90046,14,25
5548012029,10/7/19,2019,13,7050 W HAWTHORN AVE,LOS ANGELES ,90028,18,
5548015027,3/9/22,2022,13,6830 W LELAND WAY,HOLLYWOOD ,90028,2,
5548019011,5/21/19,2019,13,1426 N FULLER AVE,HOLLYWOOD ,90046,2,
5548019035,9/1/22,2022,13,1412  POINSETTIA PL,LOS ANGELES ,90046,4,
5548019036,7/18/17,2017,4,1408 N POINSETTIA PL,HOLLYWOOD ,90046,2,
5548020039,7/5/16,2016,4,1359 N ALTA VISTA BLVD,HOLLYWOOD ,90046,5,
5548021017,2/12/19,2019,13,1344 N ALTA VISTA BLVD,HOLLYWOOD ,90046,4,
5548021033,3/8/16,2016,13,1342 N FORMOSA AVE,HOLLYWOOD ,90046,4,25
5548021035,3/8/16,2016,13,1332 N FORMOSA AVE,HOLLYWOOD ,90046,5,0
5548022040,11/12/21,2021,13,1305 N SYCAMORE AVE,HOLLYWOOD ,90028,2,
5548023005,8/29/16,2016,4,1342 N SYCAMORE AVE,HOLLYWOOD ,90028,3,
5548023006,8/29/16,2016,4,1338 N SYCAMORE AVE,HOLLYWOOD ,90028,8,
5548024029,11/2/22,2022,13,1304 N CITRUS AVE,HOLLYWOOD ,90028,2,
5549017005,5/13/11,2011,4,1817 N ORCHID AVE,HOLLYWOOD ,90068,6,16
5549017006,5/13/11,2011,4,1829  Orchid Ave,Los Angeles ,90068,4,0
5549017010,1/30/18,2018,4,7025  FRANKLIN AVE,LOS ANGELES ,90068,33,
5549018024,3/3/16,2016,4,1805 N HIGHLAND AVE,LOS ANGELES ,90028,4,
5549018024,11/10/16,2016,4,1900 N HILLCREST ROAD,LOS ANGELES ,90068,6,
5549019013,10/21/21,2021,4,1943 N PINEHURST RD,LOS ANGELES ,90068,2,
5549019018,4/22/15,2015,4,1951 N HILLCREST RD,LOS ANGELES ,90068,2,
5549020014,9/8/17,2017,4,2018 N SYCAMORE AVE,HOLLYWOOD ,90068,2,
5549021010,8/23/13,2013,4,6927 W PASEO DEL SERRA ,HOLLYWOOD ,90068,2,
5550001009,11/17/16,2016,4,7412 W FRANKLIN AVE,LOS ANGELES ,90046,2,
5550020025,12/11/13,2013,13,1319 N MARTEL AVE,HOLLYWOOD ,90046,3,24
5550020026,2/27/14,2014,4,1321 N MARTEL AVE,HOLLYWOOD ,90046,3,0
5550022005,6/25/19,2019,13,1431 N VISTA ST,HOLLYWOOD ,90046,2,
5550022013,11/6/19,2019,13,7424 W SUNSET BLVD,HOLLYWOOD ,90046,2,
5550026006,7/21/15,2015,13,1432 N CURSON AVE,HOLLYWOOD ,90046,3,
5550027012,11/17/15,2015,4,1333 N SIERRA BONITA AVE,HOLLYWOOD ,90046,2,
5550031022,9/20/17,2017,13,1357 N STANLEY AVE,HOLLYWOOD ,90046,4,4
5551016005,12/18/17,2017,13,7922  HOLLYWOOD BLVD,LOS ANGELES ,90046,2,
5575001027,3/24/17,2017,4,1931 N IVAR AVE,LOS ANGELES ,90068,2,
5575005007,1/6/22,2022,4,1920 N WHITLEY AVE,LOS ANGELES ,90068,3,
5576004056,5/15/20,2020,4,2115 N HOLLY DR,LOS ANGELES ,90068,2,3
5576019034,12/17/18,2018,4,2029 N IVAR AVE,LOS ANGELES ,90068,2,
5579015003,12/17/14,2014,4,3311 N BARHAM BLVD,LOS ANGELES ,90068,4,
5585020015,2/20/08,2008,4,2271 N BEACHWOOD DR,Los Angeles ,90068,3,
5586006006,10/21/21,2021,4,1933 N VISTA DEL MAR AVE,LOS ANGELES ,90068,2,
5586006009,5/4/22,2022,4,1947 N VISTA DEL MAR AVE,LOS ANGELES ,90068,2,
5586007013,10/10/13,2013,4,1922 N CARMEN AVE,Los Angeles ,90068,1,
5586013004,10/7/15,2015,4,2000 N BEACHWOOD DR,LOS ANGELES ,90068,3,
5586033004,5/26/17,2017,13,1845 N WILTON PL,LOS ANGELES ,90028,2,
5586035013,9/6/16,2016,13,5717 W CARLTON WAY,HOLLYWOOD ,90028,4,
5589012009,11/29/11,2011,4,1926 N NORMANDIE AVE,Los Angeles ,90027,2,
5589028007,8/23/18,2018,4,4718 W FRANKLIN AVE,LOS ANGELES ,90027,2,
5589031022,7/11/22,2022,4,1731 N BERENDO ST,LOS ANGELES ,90027,2,
5589033052,12/14/18,2018,4,1708 N ALEXANDRIA AVE,LOS ANGELES ,90027,2,
5590001023,8/11/17,2017,4,2139 N COMMONWEALTH AVE,LOS ANGELES ,90027,2,
5590004001,1/25/21,2021,4,4557 W AMBROSE AVE,LOS ANGELES ,90027,3,
5590006010,12/19/11,2011,4,2020 N DRACENA DR,Los Angeles ,90027,8,23
5590011008,5/22/19,2019,4,1932 N HILLHURST AVE,LOS ANGELES ,90027,2,
5590016018,2/13/19,2019,4,4511 W RUSSELL AVE,LOS ANGELES ,90027,2,
5590017014,2/19/16,2016,4,4400 W FRANKLIN AVE,LOS ANGELES ,90027,2,
5590023002,12/6/16,2016,4,4452 W MELBOURNE AVE,LOS ANGELES ,90027,1,
5590025005,12/17/18,2018,4,4534 W KINGSWELL AVE,LOS ANGELES ,90027,2,
5591014020,10/17/16,2016,4,4343 W CLARISSA AVE,LOS ANGELES ,90027,2,2
5591022050,11/13/18,2018,4,4206 W FRANKLIN AVE,LOS ANGELES ,90027,2,
5591022051,11/13/18,2018,4,4212 W FRANKLIN AVE,LOS ANGELES ,90027,2,
5591023018,8/15/22,2022,4,4341 W RUSSELL AVE,LOS ANGELES ,90027,2,
5591025012,3/12/08,2008,4,4325 W KINGSWELL AVE,Los Angeles ,90027,2,
5594001003,2/5/18,2018,13,4401 N LACLEDE AVE,LOS ANGELES ,90039,3,
5594001014,2/5/18,2018,13,4407 N LACLEDE AVE,LOS ANGELES ,90039,2,
5594029033,6/17/19,2019,13,4021 W GARDEN AVE,LOS ANGELES ,90039,2,
5669025019,8/12/21,2021,14,5136 N HIGHLAND VIEW AVE,LOS ANGELES ,90041,2,
5669026013,3/26/20,2020,14,5261 N HERMOSA AVE,LOS ANGELES ,90041,2,
5678026002,5/19/21,2021,13,3239 W SHASTA NORTH CIR,LOS ANGELES ,90065,2,
5678027003,5/8/19,2019,13,4409  VERDUGO RD,LOS ANGELES ,90065,4,
5680027005,6/25/19,2019,14,5271 N EAGLE DALE AVE,LOS ANGELES ,90041,2,
5684002020,2/13/19,2019,13,4426 N VERDUGO RD,LOS ANGELES ,90065,2,
5685004010,10/21/21,2021,14,2352 W YOSEMITE DR,LOS ANGELES ,90041,2,
5685007004,9/20/17,2017,14,2008 W YOSEMITE DR,LOS ANGELES ,90041,2,
5685016004,10/28/21,2021,14,2212 W NORWALK AVE,LOS ANGELES ,90041,2,
5685026012,6/18/19,2019,14,4694 N EAGLE ROCK BLVD,LOS ANGELES ,90041,2,
5685027005,5/11/18,2018,14,2337 W RIDGEVIEW AVE,LOS ANGELES ,90041,3,
5685027023,1/31/22,2022,14,2323 W LANGDALE AVE,LOS ANGELES ,90041,2,
5685029002,10/21/21,2021,14,4659 N ELLENWOOD DR,LOS ANGELES ,90041,2,
5686007015,2/6/14,2014,14,5066 N GLEN IRIS AVE,Los Angeles ,90041,2,
5689004031,7/22/14,2014,14,5013 N MT ROYAL DR,Los Angeles ,90041,2,2
5690003003,9/7/21,2021,14,1464 W HOLBROOK ST,LOS ANGELES ,90041,2,
5690022009,12/4/19,2019,14,5015 N MONTE BONITO DR,LOS ANGELES ,90041,2,
5691004040,4/10/17,2017,14,1401 W EAGLE VISTA DR,LOS ANGELES ,90041,3,
5691016001,8/23/16,2016,14,5110 N MONTE BONITO DR,LOS ANGELES ,90041,2,
6004015005,12/10/21,2021,9,912 W 62ND PL,LOS ANGELES ,90044,2,
6004018024,3/6/17,2017,8,802 W GAGE AVE,LOS ANGELES ,90044,2,2
6004024024,2/8/17,2017,9,667 W 62ND ST,LOS ANGELES ,90044,2,2
6004033015,3/25/15,2015,9,5879 S ESTRELLA AVE,LOS ANGELES ,90044,2,2
6006007035,8/29/18,2018,9,6022 S MAIN ST,LOS ANGELES ,90003,5,
6006010031,7/6/21,2021,9,6106 S MAIN ST,LOS ANGELES ,90003,6,
6006013024,12/18/19,2019,9,231 E 64TH ST,LOS ANGELES ,90003,3,
6006018001,7/27/21,2021,9,6401 S AVALON BLVD,LOS ANGELES ,90003,1,28
6006024012,2/11/19,2019,9,316 E 61ST ST,LOS ANGELES ,90003,2,
6006028017,2/5/20,2020,9,350 E 59TH PL,LOS ANGELES ,90003,2,
6011001063,3/25/21,2021,9,6510 S MAIN ST,LOS ANGELES ,90003,2,
6011010011,2/21/14,2014,9,340 E 69TH ST,Los Angeles ,90003,1,
6011013005,9/17/18,2018,9,428 E 66TH ST,LOS ANGELES ,90003,2,
6013008012,11/12/21,2021,8,809 W 69TH ST,LOS ANGELES ,90044,2,
6013009019,2/5/20,2020,8,906 W 66TH ST,LOS ANGELES ,90044,2,
6013012020,10/3/18,2018,8,842 W 65TH ST,LOS ANGELES ,90044,2,
6013013017,3/26/21,2021,8,949 W 65TH ST,LOS ANGELES ,90044,2,
6013013027,10/2/19,2019,8,909 W 65TH ST,LOS ANGELES ,90044,2,3
6013016027,2/7/19,2019,8,6510 S DENVER AVE,LOS ANGELES ,90044,2,
